birth_cohort,education,labor_exp_age45,first_migration_age,total_trips,legal_status,latest_us_occupation,accumulated_us_experience,mean_proportion_low_income,occ_age25,occ_age45,label
1954,4.0,30.5,33.0,1,WOD,Agrarian,138.0,0.5624172290213145,MHQ,N/A,undetermined
1967,9.0,16.666666666666668,27.0,1,WOD,Other,60.0,0.5624172290213145,MLQ,N/A,undetermined
1947,1.0,30.5,28.0,1,WD,Other,6.0,0.5624172290213145,NMLQ,MLQ,downward
1977,6.0,5.166666666666667,20.0,2,WOD,Manual,14.0,0.5624172290213145,N/A,N/A,undetermined
1969,9.0,13.0,17.0,1,WOD,Manual,144.0,0.5624172290213145,MLQ,N/A,undetermined
1937,0.0,30.0,38.0,4,WOD,Agrarian,24.0,0.5624172290213145,N/A,MLQ,undetermined
1967,9.0,15.0,24.0,1,WOD,Other,72.0,0.5624172290213145,MHQ,N/A,undetermined
1968,17.0,11.083333333333334,17.0,2,WOD,Other,2.0,0.5624172290213145,Unemployed,N/A,undetermined
1957,12.0,26.0,36.0,1,WOD,Manual,36.0,0.5624172290213145,NMLQ,N/A,undetermined
1931,2.0,27.0,28.0,1,WD,Agrarian,444.0,0.5624172290213145,MLQ,NMLQ,upward
1962,6.0,25.0,17.0,2,WD,Manual,72.0,0.5624172290213145,MHQ,N/A,undetermined
1966,6.0,15.666666666666666,29.0,1,WOD,Manual,44.0,0.5624172290213145,MHQ,N/A,undetermined
1974,9.0,7.0,19.0,1,WD,Other,24.0,0.5624172290213145,N/A,N/A,undetermined
1962,6.0,22.0,19.0,1,WD,Manual,216.0,0.5624172290213145,MLQ,N/A,undetermined
1946,3.0,30.5,32.0,1,WD,Agrarian,6.0,0.5624172290213145,MHQ,MHQ,no_movement
1949,6.0,30.0,16.0,2,WOD,Agrarian,36.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1944,6.0,29.0,24.0,1,WOD,Manual,372.0,0.5624172290213145,MHQ,MHQ,no_movement
1966,8.0,18.0,19.0,2,WOD,Other,168.0,0.5624172290213145,NMLQ,N/A,undetermined
1948,6.0,33.0,22.0,1,WOD,Manual,348.0,0.5624172290213145,MHQ,NMHQ,upward
1950,0.0,30.0,21.0,1,WOD,Manual,336.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1944,3.0,29.0,24.0,1,WD,Agrarian,12.0,0.5624172290213145,MHQ,MHQ,no_movement
1965,6.0,19.75,14.0,1,WD,Agrarian,9.0,0.5624172290213145,MHQ,N/A,undetermined
1963,9.0,20.5,17.0,2,WOD,Manual,222.0,0.5624172290213145,MHQ,N/A,undetermined
1933,6.0,33.0,26.0,2,WOD,Other,160.0,0.5624172290213145,NMHQ,NMLQ,downward
1944,12.0,30.0,16.0,2,WOD,Other,372.0,0.5624172290213145,NMLQ,Unemployed,downward
1955,8.0,27.0,27.0,2,WOD,Manual,168.0,0.5624172290213145,MLQ,N/A,undetermined
1978,12.0,6.0,5.0,2,WOD,Manual,84.0,0.5624172290213145,N/A,N/A,undetermined
1958,9.0,25.0,33.0,1,WOD,Other,96.0,0.5624172290213145,MLQ,N/A,undetermined
1958,12.0,23.0,18.0,1,WOD,Other,276.0,0.5624172290213145,MHQ,N/A,undetermined
1974,6.0,6.0,23.0,1,WOD,Manual,24.0,0.5624172290213145,N/A,N/A,undetermined
1948,6.0,26.0,20.0,2,WOD,Manual,204.0,0.5624172290213145,MHQ,MLQ,downward
1966,12.0,14.0,19.0,1,WOD,Manual,168.0,0.5624172290213145,MHQ,N/A,undetermined
1967,12.0,16.0,16.0,2,WOD,Other,144.0,0.5624172290213145,NMHQ,N/A,undetermined
1956,5.0,29.0,16.0,1,WOD,Manual,36.0,0.5624172290213145,NMLQ,N/A,undetermined
1964,12.0,25.0,19.0,1,WOD,Manual,84.0,0.5624172290213145,NMLQ,N/A,undetermined
1935,6.0,3.4166666666666665,42.0,2,WOD,Other,11.0,0.5624172290213145,N/A,Unemployed,undetermined
1947,1.0,39.0,20.0,1,WD,Manual,120.0,0.5624172290213145,MHQ,NMHQ,upward
1929,6.0,28.0,18.0,1,WOD,Agrarian,48.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1946,6.0,30.0,37.0,1,WD,Agrarian,24.0,0.5624172290213145,MLQ,NMLQ,upward
1946,3.0,31.083333333333332,42.0,1,WOD,Manual,1.0,0.5624172290213145,MHQ,NMLQ,upward
1912,0.0,36.0,32.0,1,WOD,Other,24.0,0.5624172290213145,MLQ,NMLQ,upward
1968,3.0,17.166666666666668,16.0,1,WD,Agrarian,2.0,0.5624172290213145,MHQ,N/A,undetermined
1937,4.0,31.25,18.0,1,WOD,Agrarian,3.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1923,5.0,27.0,47.0,1,WD,Manual,300.0,0.5624172290213145,Unemployed,Unemployed,no_movement
1942,6.0,35.0,24.0,1,WOD,Manual,396.0,0.5624172290213145,MLQ,MLQ,no_movement
1920,2.0,31.0,25.0,2,WD,Agrarian,108.0,0.5624172290213145,MLQ,NMLQ,upward
1969,13.0,12.0,19.0,1,WOD,Other,132.0,0.5624172290213145,NMLQ,N/A,undetermined
1967,12.0,14.666666666666666,20.0,1,WD,Manual,140.0,0.5624172290213145,MHQ,N/A,undetermined
1961,17.0,26.166666666666668,27.0,1,WOD,Manual,50.0,0.5624172290213145,MLQ,N/A,undetermined
1922,0.0,33.666666666666664,15.0,2,WOD,Agrarian,536.0,0.5624172290213145,MLQ,MLQ,no_movement
1939,3.0,32.083333333333336,44.0,1,WD,Agrarian,1.0,0.5624172290213145,MLQ,NMLQ,upward
1927,0.0,31.0,29.0,1,WOD,Agrarian,84.0,0.5624172290213145,MHQ,NMLQ,upward
1935,3.0,32.5,18.0,1,WOD,Other,174.0,0.5624172290213145,MLQ,MLQ,no_movement
1946,6.0,32.0,14.0,1,WOD,Manual,240.0,0.5624172290213145,MLQ,NMLQ,upward
1959,11.0,20.0,31.0,1,WOD,Other,60.0,0.5624172290213145,NMLQ,N/A,undetermined
1955,6.0,33.583333333333336,19.0,2,WD,Manual,19.0,0.5624172290213145,MHQ,N/A,undetermined
1956,5.0,29.0,16.0,1,WOD,Manual,12.0,0.5624172290213145,NMLQ,N/A,undetermined
1926,3.0,25.5,20.0,1,WD,Manual,6.0,0.5624172290213145,MLQ,MLQ,no_movement
1943,4.0,20.0,26.0,1,WOD,Other,240.0,0.5624172290213145,N/A,MLQ,undetermined
1972,6.0,12.0,18.0,1,WD,Other,12.0,0.5624172290213145,NMLQ,N/A,undetermined
1971,6.0,16.0,21.0,1,WD,Other,60.0,0.5624172290213145,MLQ,N/A,undetermined
1961,8.0,18.0,23.0,1,WD,Manual,12.0,0.5624172290213145,MHQ,N/A,undetermined
1959,0.0,31.0,22.0,1,WD,Other,12.0,0.5624172290213145,NMLQ,N/A,undetermined
1957,6.0,28.0,21.0,1,WOD,Other,120.0,0.5624172290213145,MHQ,N/A,undetermined
1937,5.0,30.0,24.0,1,WOD,Other,48.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1970,10.0,18.5,16.0,3,WOD,Other,90.0,0.5624172290213145,NMLQ,N/A,undetermined
1960,6.0,20.0,20.0,2,WOD,Manual,228.0,0.5624172290213145,MLQ,N/A,undetermined
1952,17.0,25.666666666666668,20.0,1,WD,Other,8.0,0.5624172290213145,MHQ,NMHQ,upward
1970,9.0,9.0,20.0,1,WOD,Other,108.0,0.5624172290213145,NMLQ,N/A,undetermined
1962,9.0,22.333333333333332,26.0,1,WD,Other,124.0,0.5624172290213145,NMHQ,N/A,undetermined
1973,4.0,13.5,18.0,2,WOD,Other,78.0,0.5624172290213145,MLQ,N/A,undetermined
1943,17.0,32.0,24.0,1,WOD,Agrarian,168.0,0.5624172290213145,MLQ,NMLQ,upward
1960,11.0,23.0,25.0,1,WOD,Manual,168.0,0.5624172290213145,MLQ,N/A,undetermined
1954,9.0,29.0,17.0,1,WOD,Other,336.0,0.5624172290213145,NMLQ,N/A,undetermined
1960,13.0,22.0,20.0,2,WOD,Manual,216.0,0.5624172290213145,MHQ,N/A,undetermined
1956,9.0,28.0,20.0,1,WOD,Manual,276.0,0.5624172290213145,MHQ,N/A,undetermined
1945,9.0,28.0,24.0,1,WOD,Other,360.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1952,12.0,29.0,17.0,1,WOD,Manual,354.0,0.5624172290213145,MLQ,NMLQ,upward
1968,9.0,15.0,21.0,1,WOD,Manual,120.0,0.5624172290213145,MHQ,N/A,undetermined
1926,6.0,30.0,24.0,1,WOD,Agrarian,24.0,0.5624172290213145,MHQ,NMHQ,upward
1955,1.0,31.75,21.0,3,WOD,Manual,21.0,0.5624172290213145,MHQ,N/A,undetermined
1931,3.0,30.0,39.0,1,WOD,Manual,300.0,0.5624172290213145,MLQ,MLQ,no_movement
1944,9.0,31.416666666666668,28.0,1,WD,Manual,47.0,0.5624172290213145,MHQ,MHQ,no_movement
1951,4.0,33.0,16.0,1,WD,Agrarian,12.0,0.5624172290213145,MHQ,MHQ,no_movement
1942,6.0,36.916666666666664,20.0,3,WOD,Agrarian,11.0,0.5624172290213145,MLQ,NMLQ,upward
1920,2.0,30.416666666666668,32.0,4,WD,Agrarian,66.0,0.5624172290213145,MLQ,MHQ,upward
1948,0.0,34.0,27.0,1,WD,Agrarian,204.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1941,5.0,37.0,25.0,1,WD,Manual,192.0,0.5624172290213145,MHQ,MHQ,no_movement
1958,9.0,24.25,27.0,2,WD,Manual,15.0,0.5624172290213145,MLQ,N/A,undetermined
1948,6.0,31.0,42.0,1,WOD,Manual,60.0,0.5624172290213145,NMLQ,MLQ,downward
1941,9.0,27.0,44.0,1,WOD,Manual,24.0,0.5624172290213145,NMLQ,MHQ,downward
1972,9.0,7.0,20.0,1,WOD,Other,84.0,0.5624172290213145,MHQ,N/A,undetermined
1946,6.0,30.0,37.0,1,WOD,Manual,48.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1955,9.0,17.0,27.0,1,WOD,Other,132.0,0.5624172290213145,N/A,N/A,undetermined
1935,9.0,10.0,42.0,1,WD,Manual,60.0,0.5624172290213145,N/A,MLQ,undetermined
1922,0.0,24.0,22.0,1,WOD,Agrarian,156.0,0.5624172290213145,MLQ,NMLQ,upward
1948,2.0,26.25,24.0,3,WOD,Other,3.0,0.5624172290213145,Unemployed,Unemployed,no_movement
1964,3.0,23.0,20.0,1,WD,Agrarian,36.0,0.5624172290213145,MHQ,N/A,undetermined
1972,12.0,4.0,23.0,1,WOD,Manual,48.0,0.5624172290213145,MHQ,N/A,undetermined
1967,7.0,17.0,24.0,1,WOD,Manual,96.0,0.5624172290213145,MLQ,N/A,undetermined
1967,9.0,12.0,20.0,2,WOD,Manual,120.0,0.5624172290213145,MHQ,N/A,undetermined
1951,8.0,31.0,31.0,1,WD,Manual,204.0,0.5624172290213145,NMLQ,MHQ,downward
1936,3.0,24.5,20.0,3,WOD,Agrarian,492.0,0.5624172290213145,MHQ,MHQ,no_movement
1967,12.0,11.5,16.0,2,WOD,Other,186.0,0.5624172290213145,NMLQ,N/A,undetermined
1951,9.0,34.0,36.0,1,WOD,Manual,138.0,0.5624172290213145,MLQ,MLQ,no_movement
1948,6.0,25.0,31.0,1,WD,Agrarian,240.0,0.5624172290213145,MHQ,MHQ,no_movement
1979,12.0,2.5,17.0,1,WD,Manual,24.0,0.5624172290213145,N/A,N/A,undetermined
1969,9.0,19.0,25.0,1,WOD,Manual,60.0,0.5624172290213145,MHQ,N/A,undetermined
1964,16.0,14.0,26.0,2,WOD,Other,108.0,0.5624172290213145,NMHQ,N/A,undetermined
1964,17.0,15.0,20.0,1,WOD,Other,180.0,0.5624172290213145,NMLQ,N/A,undetermined
1960,9.0,27.0,28.0,2,WOD,Manual,108.0,0.5624172290213145,MHQ,N/A,undetermined
1953,17.0,34.0,26.0,2,WOD,Other,120.0,0.5624172290213145,MLQ,NMHQ,upward
1942,12.0,21.0,25.0,1,WOD,Manual,48.0,0.5624172290213145,MLQ,MHQ,upward
1915,1.0,31.0,29.0,3,WOD,Agrarian,46.0,0.5624172290213145,MLQ,MLQ,no_movement
1928,8.0,34.0,12.0,1,WD,Agrarian,36.0,0.5624172290213145,MLQ,MHQ,upward
1946,13.0,28.0,43.0,1,WOD,Manual,120.0,0.5624172290213145,MLQ,MHQ,upward
1968,12.0,13.0,18.0,2,WOD,Manual,132.0,0.5624172290213145,MHQ,N/A,undetermined
1966,15.0,15.0,14.0,1,WOD,Other,228.0,0.5624172290213145,MLQ,N/A,undetermined
1971,8.0,15.0,2.0,1,WOD,Other,312.0,0.5624172290213145,NMLQ,N/A,undetermined
1948,13.0,34.0,27.0,1,WOD,Other,288.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1968,12.0,13.0,18.0,3,WOD,Other,132.0,0.5624172290213145,NMHQ,N/A,undetermined
1949,6.0,27.0,23.0,1,WOD,Manual,324.0,0.5624172290213145,MHQ,MHQ,no_movement
1949,6.0,33.0,25.0,1,WOD,Manual,300.0,0.5624172290213145,MHQ,MHQ,no_movement
1966,6.0,25.0,16.0,2,WOD,Manual,204.0,0.5624172290213145,MLQ,N/A,undetermined
1971,6.0,11.5,18.0,2,WOD,Manual,114.0,0.5624172290213145,MHQ,N/A,undetermined
1951,6.0,33.25,18.0,1,WOD,Other,3.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1969,10.0,14.666666666666666,18.0,1,WD,Manual,120.0,0.5624172290213145,MLQ,N/A,undetermined
1968,9.0,9.0,22.0,1,WOD,Manual,108.0,0.5624172290213145,MHQ,N/A,undetermined
1945,6.0,32.0,17.0,1,WOD,Other,444.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1965,12.0,19.5,16.0,3,WOD,Other,198.0,0.5624172290213145,NMLQ,N/A,undetermined
1942,9.0,27.0,19.0,1,WOD,Agrarian,12.0,0.5624172290213145,N/A,N/A,undetermined
1973,9.0,10.0,17.0,3,WOD,Other,90.0,0.5624172290213145,MHQ,N/A,undetermined
1961,6.0,21.0,25.0,2,WOD,Manual,84.0,0.5624172290213145,MLQ,N/A,undetermined
1962,9.0,12.0,25.0,2,WOD,Manual,120.0,0.5624172290213145,MLQ,N/A,undetermined
1961,9.0,24.0,17.0,1,WOD,Manual,252.0,0.5624172290213145,MHQ,N/A,undetermined
1959,17.0,25.0,20.0,1,WD,Other,240.0,0.5624172290213145,MLQ,N/A,undetermined
1950,9.0,28.75,19.0,3,WOD,Manual,117.0,0.5624172290213145,MHQ,MHQ,no_movement
1936,3.0,36.0,20.0,1,WOD,Agrarian,96.0,0.5624172290213145,MLQ,MHQ,upward
1950,6.0,31.0,25.0,4,WOD,Manual,108.0,0.5624172290213145,MHQ,MHQ,no_movement
1971,12.0,10.0,18.0,1,WOD,Manual,120.0,0.5624172290213145,NMLQ,N/A,undetermined
1976,15.0,7.0,0.0,2,WOD,Other,168.0,0.5624172290213145,N/A,N/A,undetermined
1969,10.0,2.0833333333333335,19.0,3,WD,Manual,26.0,0.5624172290213145,N/A,N/A,undetermined
1962,16.0,21.0,26.0,1,WD,Other,72.0,0.5624172290213145,MLQ,N/A,undetermined
1930,3.0,40.5,22.0,1,WD,Manual,6.0,0.5624172290213145,NMLQ,NMLQ,no_movement
1964,9.0,17.0,25.0,2,WOD,Manual,84.0,0.5624172290213145,Unemployed,N/A,undetermined
1963,9.0,18.0,18.0,1,WOD,Manual,12.0,0.5624172290213145,MHQ,N/A,undetermined
1916,3.0,36.0,20.0,2,WOD,Manual,312.0,0.5624172290213145,MLQ,NMLQ,upward
1940,0.0,5.0,41.0,1,WOD,Manual,120.0,0.5624172290213145,N/A,MLQ,undetermined
1965,6.0,25.5,14.0,1,WD,Agrarian,6.0,0.5624172290213145,MHQ,N/A,undetermined
1958,9.0,25.75,23.0,2,WOD,Manual,216.0,0.5624172290213145,NMLQ,N/A,undetermined
1968,10.0,13.666666666666666,21.0,2,WD,Other,36.0,0.5624172290213145,NMLQ,N/A,undetermined
1949,6.0,29.083333333333332,22.0,2,WD,Other,7.0,0.5624172290213145,MLQ,MLQ,no_movement
1975,9.0,8.0,19.0,1,WD,Manual,24.0,0.5624172290213145,N/A,N/A,undetermined
1968,9.0,14.5,24.0,1,WD,Manual,72.0,0.5624172290213145,MHQ,N/A,undetermined
1966,10.0,23.0,18.0,1,WOD,Other,48.0,0.5624172290213145,NMLQ,N/A,undetermined
1939,2.0,30.916666666666668,23.0,1,WD,Other,11.0,0.5624172290213145,MHQ,NMLQ,upward
1936,8.0,26.0,22.0,1,WOD,Manual,492.0,0.5624172290213145,MHQ,MHQ,no_movement
1924,0.0,30.333333333333332,34.0,1,WOD,Agrarian,4.0,0.5624172290213145,MLQ,MLQ,no_movement
1918,6.0,30.5,24.0,10,WOD,Manual,222.0,0.5624172290213145,MLQ,MHQ,upward
1966,9.0,18.75,19.0,3,WD,Manual,36.0,0.5624172290213145,NMLQ,N/A,undetermined
1952,8.0,29.0,17.0,1,WOD,Manual,360.0,0.5624172290213145,MHQ,MHQ,no_movement
1920,5.0,28.0,18.0,1,WD,Manual,732.0,0.5624172290213145,MHQ,NMLQ,upward
1965,9.0,11.5,25.0,1,WOD,Other,108.0,0.5624172290213145,MLQ,N/A,undetermined
1946,6.0,31.0,27.0,1,WOD,Other,312.0,0.5624172290213145,MHQ,MHQ,no_movement
1945,17.0,33.0,13.0,1,WD,Manual,372.0,0.5624172290213145,MHQ,NMHQ,upward
1923,0.0,29.5,19.0,3,WD,Agrarian,66.0,0.5624172290213145,MLQ,MLQ,no_movement
1957,6.0,27.0,21.0,2,WOD,Manual,252.0,0.5624172290213145,NMLQ,N/A,undetermined
1927,4.0,24.916666666666668,19.0,1,WOD,Agrarian,143.0,0.5624172290213145,MHQ,Unemployed,downward
1948,8.0,30.0,19.0,2,WOD,Manual,102.0,0.5624172290213145,NMLQ,MHQ,downward
1964,7.0,21.0,14.0,1,WOD,Other,12.0,0.5624172290213145,MLQ,N/A,undetermined
1936,3.0,29.416666666666668,27.0,2,WOD,Agrarian,5.0,0.5624172290213145,MLQ,NMLQ,upward
1965,7.0,16.0,21.0,1,WD,Other,156.0,0.5624172290213145,NMLQ,N/A,undetermined
1928,1.0,17.0,34.0,1,WOD,Manual,108.0,0.5624172290213145,N/A,Unemployed,undetermined
1955,17.0,25.0,33.0,1,WOD,Manual,132.0,0.5624172290213145,MLQ,N/A,undetermined
1958,9.0,22.5,38.0,1,WOD,Agrarian,30.0,0.5624172290213145,MLQ,N/A,undetermined
1972,7.0,12.0,23.0,1,WD,Manual,48.0,0.5624172290213145,MHQ,N/A,undetermined
1975,6.0,8.833333333333334,17.0,1,WD,Agrarian,84.0,0.5624172290213145,N/A,N/A,undetermined
1973,12.0,9.0,20.0,1,WOD,Other,72.0,0.5624172290213145,NMLQ,N/A,undetermined
1966,17.0,16.0,27.0,1,WOD,Manual,72.0,0.5624172290213145,MLQ,N/A,undetermined
1959,9.0,23.0,24.0,1,WOD,Manual,192.0,0.5624172290213145,MLQ,N/A,undetermined
1942,4.0,33.583333333333336,29.0,2,WD,Agrarian,19.0,0.27212804890369546,MLQ,MLQ,no_movement
1966,6.0,19.5,15.0,1,WD,Agrarian,6.0,0.27212804890369546,MHQ,N/A,undetermined
1931,2.0,35.0,33.0,4,WD,Other,36.0,0.27212804890369546,MLQ,MLQ,no_movement
1919,0.0,15.0,31.0,1,WOD,Agrarian,144.0,0.27212804890369546,N/A,Unemployed,undetermined
1932,3.0,34.5,31.0,1,WOD,Agrarian,6.0,0.27212804890369546,MLQ,MLQ,no_movement
1918,5.0,39.0,20.0,2,WOD,Manual,312.0,0.27212804890369546,MLQ,MLQ,no_movement
1961,5.0,23.0,17.0,1,WD,Agrarian,36.0,0.27212804890369546,MLQ,N/A,undetermined
1971,9.0,11.0,19.0,2,WD,Agrarian,48.0,0.27212804890369546,MLQ,N/A,undetermined
1938,3.0,32.0,55.0,1,WD,Agrarian,5.0,0.27212804890369546,MLQ,MLQ,no_movement
1964,13.0,21.083333333333332,21.0,1,WD,Manual,34.0,0.27212804890369546,NMLQ,N/A,undetermined
1958,6.0,25.25,25.0,8,WOD,Agrarian,99.0,0.27212804890369546,MLQ,N/A,undetermined
1928,3.0,35.25,45.0,1,WD,Agrarian,3.0,0.27212804890369546,MLQ,MLQ,no_movement
1962,6.0,23.083333333333332,17.0,2,WD,Agrarian,16.0,0.27212804890369546,MLQ,N/A,undetermined
1963,6.0,25.083333333333332,18.0,1,WD,Agrarian,7.0,0.27212804890369546,MHQ,N/A,undetermined
1962,0.0,21.0,17.0,1,WD,Manual,252.0,0.27212804890369546,MHQ,N/A,undetermined
1965,9.0,27.5,20.0,9,WOD,Manual,174.0,0.27212804890369546,MLQ,N/A,undetermined
1966,11.0,21.75,9.0,3,WOD,Other,237.0,0.27212804890369546,NMHQ,N/A,undetermined
1972,6.0,16.0,24.0,1,WD,Manual,48.0,0.27212804890369546,MLQ,N/A,undetermined
1968,9.0,16.166666666666668,27.0,1,WD,Manual,50.0,0.27212804890369546,MLQ,N/A,undetermined
1963,0.0,29.5,16.0,5,WOD,Other,246.0,0.27212804890369546,NMLQ,N/A,undetermined
1960,7.0,24.0,20.0,5,WOD,Other,240.0,0.27212804890369546,MLQ,N/A,undetermined
1947,5.0,36.0,26.0,15,WOD,Manual,318.0,0.27212804890369546,MLQ,MHQ,upward
1957,12.0,24.5,22.0,15,WOD,Manual,246.0,0.27212804890369546,MLQ,N/A,undetermined
1951,3.0,29.5,24.0,17,WOD,Manual,162.0,0.27212804890369546,MLQ,MLQ,no_movement
1936,1.0,30.833333333333332,19.0,4,WOD,Agrarian,34.0,0.21211772897509748,MLQ,NMLQ,upward
1965,0.0,22.666666666666668,17.0,3,WD,Agrarian,23.0,0.21211772897509748,MLQ,N/A,undetermined
1934,2.0,35.5,18.0,1,WOD,Agrarian,6.0,0.21211772897509748,MLQ,MLQ,no_movement
1971,8.0,13.0,18.0,2,WD,Manual,72.0,0.21211772897509748,MLQ,N/A,undetermined
1954,9.0,34.5,30.0,2,WD,Agrarian,84.0,0.21211772897509748,MLQ,N/A,undetermined
1929,1.0,35.0,27.0,2,WD,Agrarian,12.0,0.21211772897509748,MLQ,MLQ,no_movement
1940,6.0,30.833333333333332,36.0,1,WD,Agrarian,10.0,0.21211772897509748,NMLQ,MHQ,downward
1930,0.0,34.25,45.0,1,WD,Agrarian,3.0,0.21211772897509748,MLQ,MLQ,no_movement
1930,2.0,35.5,20.0,1,WD,Agrarian,6.0,0.21211772897509748,MLQ,MLQ,no_movement
1930,0.0,31.0,49.0,2,WOD,Agrarian,150.0,0.21211772897509748,MLQ,MLQ,no_movement
1940,0.0,32.25,23.0,1,WOD,Manual,15.0,0.21211772897509748,MLQ,MLQ,no_movement
1944,0.0,34.0,49.0,1,WD,Agrarian,6.0,0.21211772897509748,Unemployed,Unemployed,no_movement
1938,0.0,35.333333333333336,33.0,1,WD,Manual,4.0,0.21211772897509748,MLQ,MLQ,no_movement
1965,3.0,22.5,29.0,2,WD,Manual,42.0,0.21211772897509748,MLQ,N/A,undetermined
1967,3.0,20.5,14.0,2,WOD,Agrarian,156.0,0.21211772897509748,MLQ,N/A,undetermined
1941,2.0,33.0,55.0,1,WD,Agrarian,12.0,0.21211772897509748,MLQ,MLQ,no_movement
1953,0.0,33.0,14.0,1,WD,Agrarian,24.0,0.21211772897509748,MLQ,MLQ,no_movement
1972,9.0,8.75,20.0,3,WD,Agrarian,21.0,0.21211772897509748,MHQ,N/A,undetermined
1927,0.0,35.0,58.0,1,WOD,Agrarian,7.0,0.21211772897509748,MLQ,MLQ,no_movement
1933,2.0,33.5,24.0,2,WD,Other,18.0,0.21211772897509748,MLQ,NMLQ,upward
1938,18.0,22.5,46.0,1,WOD,Manual,6.0,0.21211772897509748,NMHQ,NMHQ,no_movement
1971,2.0,17.5,17.0,2,WD,Manual,108.0,0.21211772897509748,MHQ,N/A,undetermined
1972,6.0,16.333333333333332,21.0,1,WD,Agrarian,10.0,0.21211772897509748,NMHQ,N/A,undetermined
1961,3.0,25.0,20.0,1,WD,Agrarian,12.0,0.21211772897509748,MLQ,N/A,undetermined
1973,7.0,10.416666666666666,19.0,2,WD,Agrarian,10.0,0.21211772897509748,MLQ,N/A,undetermined
1958,6.0,29.333333333333332,16.0,3,WD,Agrarian,22.0,0.21211772897509748,MHQ,N/A,undetermined
1953,6.0,34.0,17.0,3,WOD,Agrarian,324.0,0.21211772897509748,MLQ,MHQ,upward
1969,6.0,19.5,19.0,2,WD,Manual,30.0,0.21211772897509748,MHQ,N/A,undetermined
1964,8.0,25.333333333333332,18.0,5,WD,Other,34.0,0.21211772897509748,MHQ,N/A,undetermined
1958,5.0,25.666666666666668,17.0,8,WOD,Manual,218.0,0.21211772897509748,MLQ,N/A,undetermined
1934,4.0,33.666666666666664,21.0,6,WD,Agrarian,44.0,0.21211772897509748,MLQ,Unemployed,downward
1948,0.0,35.083333333333336,44.0,1,WOD,Agrarian,1.0,0.21211772897509748,MLQ,MLQ,no_movement
1953,6.0,34.0,15.0,1,WD,Agrarian,12.0,0.21211772897509748,NMLQ,NMLQ,no_movement
1938,2.0,31.0,34.0,3,WD,Agrarian,42.0,0.21211772897509748,MLQ,MLQ,no_movement
1952,6.0,34.25,36.0,1,WD,Manual,3.0,0.21211772897509748,MLQ,MLQ,no_movement
1950,1.0,29.25,17.0,9,WD,Agrarian,57.0,0.21211772897509748,MLQ,MLQ,no_movement
1961,3.0,22.5,16.0,3,WD,Agrarian,42.0,0.21211772897509748,MLQ,N/A,undetermined
1973,6.0,14.333333333333334,19.0,1,WD,Agrarian,4.0,0.21211772897509748,MLQ,N/A,undetermined
1964,5.0,19.5,21.0,1,WD,Agrarian,6.0,0.21211772897509748,MLQ,N/A,undetermined
1952,4.0,33.0,13.0,2,WD,Other,168.0,0.21211772897509748,MLQ,MLQ,no_movement
1954,4.0,35.0,19.0,2,WD,Agrarian,216.0,0.21211772897509748,MLQ,N/A,undetermined
1962,6.0,23.666666666666668,17.0,1,WD,Agrarian,8.0,0.21211772897509748,MHQ,N/A,undetermined
1969,6.0,19.5,18.0,4,WOD,Agrarian,108.0,0.21211772897509748,MLQ,N/A,undetermined
1954,2.0,29.916666666666668,30.0,1,WD,Other,11.0,0.21211772897509748,Unemployed,N/A,undetermined
1960,9.0,27.0,16.0,1,WOD,Agrarian,60.0,0.21211772897509748,MLQ,N/A,undetermined
1964,8.0,18.25,20.0,1,WD,Other,3.0,0.21211772897509748,NMLQ,N/A,undetermined
1924,0.0,33.25,27.0,1,WOD,Other,15.0,0.21211772897509748,MLQ,MLQ,no_movement
1959,0.0,29.0,27.0,2,WD,Agrarian,12.0,0.21211772897509748,MLQ,N/A,undetermined
1938,0.0,34.0,50.0,3,WD,Agrarian,96.0,0.21211772897509748,MLQ,MLQ,no_movement
1964,12.0,27.166666666666668,16.0,18,WOD,Manual,218.0,0.21211772897509748,MLQ,N/A,undetermined
1952,3.0,39.0,16.0,1,WD,Other,264.0,0.21211772897509748,MLQ,MLQ,no_movement
1952,7.0,31.0,23.0,20,WOD,Agrarian,282.0,0.21211772897509748,MLQ,MLQ,no_movement
1961,7.0,32.0,17.0,7,WD,Manual,264.0,0.21211772897509748,MLQ,N/A,undetermined
1976,9.0,4.5,19.0,1,WD,Manual,54.0,0.21211772897509748,N/A,N/A,undetermined
1942,0.0,38.75,28.0,2,WOD,Manual,339.0,0.21211772897509748,MLQ,MLQ,no_movement
1945,3.0,37.25,18.0,8,WD,Other,123.0,0.21211772897509748,MLQ,MHQ,upward
1960,6.0,26.0,22.0,2,WOD,Manual,216.0,0.21211772897509748,MLQ,N/A,undetermined
1960,6.0,30.5,20.0,7,WOD,Other,234.0,0.21211772897509748,MLQ,N/A,undetermined
